Id,Label,modularity_class,Cluster,stat_inf_class,degree
MUSE_20180113_135418_42000.csv,MUSE_20180113_135418_42000.csv,111,325,168,1
MUSE_20180113_135529_57000.csv,MUSE_20180113_135529_57000.csv,111,325,168,1
MUSE_20180113_135430_66000.csv,MUSE_20180113_135430_66000.csv,110,284,169,1
MUSE_20180113_135457_63000.csv,MUSE_20180113_135457_63000.csv,112,144,170,2
MUSE_20180113_135644_35000.csv,MUSE_20180113_135644_35000.csv,112,144,170,1
MUSE_20180113_135514_17000.csv,MUSE_20180113_135514_17000.csv,113,326,171,2
MUSE_20180113_135533_90000.csv,MUSE_20180113_135533_90000.csv,113,326,171,2
MUSE_20180113_135648_57000.csv,MUSE_20180113_135648_57000.csv,113,326,171,2
MUSE_20180113_135532_84000.csv,MUSE_20180113_135532_84000.csv,109,235,167,4
MUSE_20180113_135726_86000.csv,MUSE_20180113_135726_86000.csv,115,181,172,3
MUSE_20180113_171632_21000.csv,MUSE_20180113_171632_21000.csv,115,181,172,2
MUSE_20180113_171820_10000.csv,MUSE_20180113_171820_10000.csv,115,181,172,5
MUSE_20180113_173156_53000.csv,MUSE_20180113_173156_53000.csv,115,181,172,2
MUSE_20180113_135804_79000.csv,MUSE_20180113_135804_79000.csv,114,28,173,39
MUSE_20180113_135819_17000.csv,MUSE_20180113_135819_17000.csv,114,28,173,56
MUSE_20180113_135956_19000.csv,MUSE_20180113_135956_19000.csv,114,28,173,44
MUSE_20180113_171324_14000.csv,MUSE_20180113_171324_14000.csv,114,28,173,38
MUSE_20180113_171351_11000.csv,MUSE_20180113_171351_11000.csv,114,28,173,55
MUSE_20180113_171405_62000.csv,MUSE_20180113_171405_62000.csv,114,28,173,54
MUSE_20180113_171503_63000.csv,MUSE_20180113_171503_63000.csv,114,28,173,49
MUSE_20180113_171549_53000.csv,MUSE_20180113_171549_53000.csv,114,28,173,38
MUSE_20180113_171552_70000.csv,MUSE_20180113_171552_70000.csv,114,28,173,42
MUSE_20180113_171620_98000.csv,MUSE_20180113_171620_98000.csv,114,28,173,40
MUSE_20180113_171711_49000.csv,MUSE_20180113_171711_49000.csv,114,28,173,37
MUSE_20180113_171719_87000.csv,MUSE_20180113_171719_87000.csv,114,28,173,55
MUSE_20180113_171756_23000.csv,MUSE_20180113_171756_23000.csv,114,28,173,40
MUSE_20180113_171759_41000.csv,MUSE_20180113_171759_41000.csv,114,28,173,26
MUSE_20180113_171859_44000.csv,MUSE_20180113_171859_44000.csv,114,28,173,55
MUSE_20180113_171840_82000.csv,MUSE_20180113_171840_82000.csv,114,28,173,50
MUSE_20180113_172722_14000.csv,MUSE_20180113_172722_14000.csv,114,28,173,42
MUSE_20180113_172901_37000.csv,MUSE_20180113_172901_37000.csv,114,28,173,51
MUSE_20180113_173022_21000.csv,MUSE_20180113_173022_21000.csv,114,28,173,52
MUSE_20180113_172903_51000.csv,MUSE_20180113_172903_51000.csv,114,28,173,41
MUSE_20180113_173340_91000.csv,MUSE_20180113_173340_91000.csv,114,28,173,38
MUSE_20180113_173322_09000.csv,MUSE_20180113_173322_09000.csv,114,28,173,51
MUSE_20180113_173227_09000.csv,MUSE_20180113_173227_09000.csv,114,28,173,38
MUSE_20180113_173440_61000.csv,MUSE_20180113_173440_61000.csv,114,28,173,48
MUSE_20180113_173459_23000.csv,MUSE_20180113_173459_23000.csv,114,28,173,52
MUSE_20180113_173622_20000.csv,MUSE_20180113_173622_20000.csv,114,28,173,45
MUSE_20180113_173721_60000.csv,MUSE_20180113_173721_60000.csv,114,28,173,42
MUSE_20180113_173736_00000.csv,MUSE_20180113_173736_00000.csv,114,28,173,49
MUSE_20180113_173729_65000.csv,MUSE_20180113_173729_65000.csv,114,28,173,42
MUSE_20180113_173849_52000.csv,MUSE_20180113_173849_52000.csv,114,28,173,51
MUSE_20180113_173908_13000.csv,MUSE_20180113_173908_13000.csv,114,28,173,52
MUSE_20180113_173913_42000.csv,MUSE_20180113_173913_42000.csv,114,28,173,49
MUSE_20180113_174033_43000.csv,MUSE_20180113_174033_43000.csv,114,28,173,42
MUSE_20180113_174454_52000.csv,MUSE_20180113_174454_52000.csv,114,28,173,52
MUSE_20180113_174458_77000.csv,MUSE_20180113_174458_77000.csv,114,28,173,41
MUSE_20180113_174641_61000.csv,MUSE_20180113_174641_61000.csv,114,28,173,38
MUSE_20180113_174643_70000.csv,MUSE_20180113_174643_70000.csv,114,28,173,40
MUSE_20180113_174653_00000.csv,MUSE_20180113_174653_00000.csv,114,28,173,42
MUSE_20180113_174753_31000.csv,MUSE_20180113_174753_31000.csv,114,28,173,56
MUSE_20180113_175348_27000.csv,MUSE_20180113_175348_27000.csv,114,28,173,47
MUSE_20180113_135846_99000.csv,MUSE_20180113_135846_99000.csv,114,28,173,30
MUSE_20180113_135955_11000.csv,MUSE_20180113_135955_11000.csv,114,28,173,38
MUSE_20180113_171301_34000.csv,MUSE_20180113_171301_34000.csv,114,28,173,38
MUSE_20180113_171303_45000.csv,MUSE_20180113_171303_45000.csv,114,28,173,36
MUSE_20180113_171320_98000.csv,MUSE_20180113_171320_98000.csv,114,28,173,40
MUSE_20180113_171432_73000.csv,MUSE_20180113_171432_73000.csv,114,28,173,28
MUSE_20180113_171444_01000.csv,MUSE_20180113_171444_01000.csv,114,28,173,34
MUSE_20180113_171837_63000.csv,MUSE_20180113_171837_63000.csv,114,28,173,33
MUSE_20180113_172716_76000.csv,MUSE_20180113_172716_76000.csv,114,28,173,39
MUSE_20180113_173014_16000.csv,MUSE_20180113_173014_16000.csv,114,28,173,35
MUSE_20180113_173603_43000.csv,MUSE_20180113_173603_43000.csv,114,28,173,40
MUSE_20180113_173341_97000.csv,MUSE_20180113_173341_97000.csv,114,28,173,50
MUSE_20180113_173911_32000.csv,MUSE_20180113_173911_32000.csv,114,28,173,29
MUSE_20180113_174034_49000.csv,MUSE_20180113_174034_49000.csv,114,28,173,34
MUSE_20180113_174205_27000.csv,MUSE_20180113_174205_27000.csv,114,28,173,37
MUSE_20180113_174212_67000.csv,MUSE_20180113_174212_67000.csv,114,28,173,30
MUSE_20180113_174651_97000.csv,MUSE_20180113_174651_97000.csv,114,28,173,47
MUSE_20180113_175336_01000.csv,MUSE_20180113_175336_01000.csv,114,28,173,46
MUSE_20180113_135834_68000.csv,MUSE_20180113_135834_68000.csv,116,51,174,18
MUSE_20180113_135830_48000.csv,MUSE_20180113_135830_48000.csv,116,51,174,20
MUSE_20180113_135926_14000.csv,MUSE_20180113_135926_14000.csv,116,51,174,19
MUSE_20180113_140008_56000.csv,MUSE_20180113_140008_56000.csv,116,51,174,19
MUSE_20180113_171345_85000.csv,MUSE_20180113_171345_85000.csv,116,51,174,19
MUSE_20180113_171409_86000.csv,MUSE_20180113_171409_86000.csv,116,51,174,17
MUSE_20180113_171631_15000.csv,MUSE_20180113_171631_15000.csv,116,51,174,22
MUSE_20180113_171636_41000.csv,MUSE_20180113_171636_41000.csv,116,51,174,18
MUSE_20180113_171816_93000.csv,MUSE_20180113_171816_93000.csv,116,51,174,18
MUSE_20180113_171823_25000.csv,MUSE_20180113_171823_25000.csv,116,51,174,17
MUSE_20180113_173559_20000.csv,MUSE_20180113_173559_20000.csv,116,51,174,16
MUSE_20180113_173709_88000.csv,MUSE_20180113_173709_88000.csv,116,51,174,23
MUSE_20180113_173658_67000.csv,MUSE_20180113_173658_67000.csv,116,51,174,16
MUSE_20180113_173918_69000.csv,MUSE_20180113_173918_69000.csv,116,51,174,19
MUSE_20180113_173917_63000.csv,MUSE_20180113_173917_63000.csv,116,51,174,23
MUSE_20180113_174213_74000.csv,MUSE_20180113_174213_74000.csv,116,51,174,16
MUSE_20180113_174434_89000.csv,MUSE_20180113_174434_89000.csv,116,51,174,16
MUSE_20180113_174438_06000.csv,MUSE_20180113_174438_06000.csv,116,51,174,16
MUSE_20180113_174816_08000.csv,MUSE_20180113_174816_08000.csv,116,51,174,17
MUSE_20180113_135820_25000.csv,MUSE_20180113_135820_25000.csv,116,196,174,7
MUSE_20180113_135928_31000.csv,MUSE_20180113_135928_31000.csv,116,196,174,6
MUSE_20180113_171448_22000.csv,MUSE_20180113_171448_22000.csv,116,196,174,7
MUSE_20180113_171447_17000.csv,MUSE_20180113_171447_17000.csv,116,196,174,6
MUSE_20180113_171635_35000.csv,MUSE_20180113_171635_35000.csv,116,196,174,7
MUSE_20180113_171721_96000.csv,MUSE_20180113_171721_96000.csv,116,196,174,6
MUSE_20180113_173847_43000.csv,MUSE_20180113_173847_43000.csv,116,196,174,7
MUSE_20180113_174154_06000.csv,MUSE_20180113_174154_06000.csv,116,196,174,6
MUSE_20180113_135845_94000.csv,MUSE_20180113_135845_94000.csv,115,181,172,4
MUSE_20180113_171612_40000.csv,MUSE_20180113_171612_40000.csv,115,181,172,5
MUSE_20180113_173458_19000.csv,MUSE_20180113_173458_19000.csv,115,181,172,4
MUSE_20180113_174017_97000.csv,MUSE_20180113_174017_97000.csv,115,181,172,4
MUSE_20180113_135850_17000.csv,MUSE_20180113_135850_17000.csv,114,28,173,9
MUSE_20180113_171430_61000.csv,MUSE_20180113_171430_61000.csv,114,28,173,12
MUSE_20180113_171554_80000.csv,MUSE_20180113_171554_80000.csv,114,28,173,16
MUSE_20180113_171735_45000.csv,MUSE_20180113_171735_45000.csv,114,28,173,8
MUSE_20180113_171743_95000.csv,MUSE_20180113_171743_95000.csv,114,28,173,27
MUSE_20180113_172714_60000.csv,MUSE_20180113_172714_60000.csv,114,28,173,16
MUSE_20180113_173554_96000.csv,MUSE_20180113_173554_96000.csv,114,28,173,8
MUSE_20180113_174206_32000.csv,MUSE_20180113_174206_32000.csv,114,28,173,24
MUSE_20180113_174806_61000.csv,MUSE_20180113_174806_61000.csv,114,28,173,13
MUSE_20180113_172819_39000.csv,MUSE_20180113_172819_39000.csv,116,51,174,12
MUSE_20180113_173215_31000.csv,MUSE_20180113_173215_31000.csv,116,51,174,8
MUSE_20180113_171258_04000.csv,MUSE_20180113_171258_04000.csv,116,51,174,22
MUSE_20180113_171535_16000.csv,MUSE_20180113_171535_16000.csv,116,51,174,22
MUSE_20180113_173219_60000.csv,MUSE_20180113_173219_60000.csv,116,51,174,22
MUSE_20180113_173220_66000.csv,MUSE_20180113_173220_66000.csv,116,51,174,23
MUSE_20180113_173938_33000.csv,MUSE_20180113_173938_33000.csv,116,51,174,22
MUSE_20180113_174209_51000.csv,MUSE_20180113_174209_51000.csv,116,51,174,21
MUSE_20180113_174714_79000.csv,MUSE_20180113_174714_79000.csv,116,51,174,23
MUSE_20180113_174807_66000.csv,MUSE_20180113_174807_66000.csv,116,51,174,20
MUSE_20180113_171505_74000.csv,MUSE_20180113_171505_74000.csv,116,51,174,15
MUSE_20180113_173228_15000.csv,MUSE_20180113_173228_15000.csv,116,51,174,15
MUSE_20180113_140007_47000.csv,MUSE_20180113_140007_47000.csv,116,51,174,12
MUSE_20180113_171327_27000.csv,MUSE_20180113_171327_27000.csv,116,51,174,12
MUSE_20180113_171713_58000.csv,MUSE_20180113_171713_58000.csv,116,51,174,12
MUSE_20180113_173834_14000.csv,MUSE_20180113_173834_14000.csv,116,51,174,11
MUSE_20180113_175356_70000.csv,MUSE_20180113_175356_70000.csv,116,51,174,11
MUSE_20180113_171308_71000.csv,MUSE_20180113_171308_71000.csv,116,51,174,19
MUSE_20180113_171347_96000.csv,MUSE_20180113_171347_96000.csv,116,51,174,18
MUSE_20180113_171742_88000.csv,MUSE_20180113_171742_88000.csv,116,51,174,17
MUSE_20180113_172822_65000.csv,MUSE_20180113_172822_65000.csv,116,51,174,18
MUSE_20180113_173545_85000.csv,MUSE_20180113_173545_85000.csv,116,51,174,19
MUSE_20180113_173942_55000.csv,MUSE_20180113_173942_55000.csv,116,51,174,19
MUSE_20180113_174450_32000.csv,MUSE_20180113_174450_32000.csv,116,51,174,18
MUSE_20180113_174508_93000.csv,MUSE_20180113_174508_93000.csv,116,51,174,18
MUSE_20180113_171306_62000.csv,MUSE_20180113_171306_62000.csv,116,141,174,10
MUSE_20180113_171517_50000.csv,MUSE_20180113_171517_50000.csv,116,141,174,9
MUSE_20180113_171622_04000.csv,MUSE_20180113_171622_04000.csv,116,141,174,11
MUSE_20180113_171652_90000.csv,MUSE_20180113_171652_90000.csv,116,141,174,10
MUSE_20180113_171753_06000.csv,MUSE_20180113_171753_06000.csv,116,141,174,7
MUSE_20180113_171833_42000.csv,MUSE_20180113_171833_42000.csv,116,141,174,9
MUSE_20180113_173023_29000.csv,MUSE_20180113_173023_29000.csv,116,141,174,8
MUSE_20180113_173315_67000.csv,MUSE_20180113_173315_67000.csv,116,141,174,10
MUSE_20180113_173605_53000.csv,MUSE_20180113_173605_53000.csv,116,141,174,9
MUSE_20180113_174449_26000.csv,MUSE_20180113_174449_26000.csv,116,141,174,11
MUSE_20180113_174804_49000.csv,MUSE_20180113_174804_49000.csv,116,141,174,10
MUSE_20180113_171449_28000.csv,MUSE_20180113_171449_28000.csv,116,51,174,5
MUSE_20180113_171508_95000.csv,MUSE_20180113_171508_95000.csv,116,51,174,5
MUSE_20180113_171600_12000.csv,MUSE_20180113_171600_12000.csv,116,51,174,5
MUSE_20180113_171608_17000.csv,MUSE_20180113_171608_17000.csv,116,51,174,5
MUSE_20180113_172841_48000.csv,MUSE_20180113_172841_48000.csv,116,51,174,6
MUSE_20180113_171506_82000.csv,MUSE_20180113_171506_82000.csv,118,257,176,1
MUSE_20180113_171510_11000.csv,MUSE_20180113_171510_11000.csv,118,257,176,2
MUSE_20180113_171507_89000.csv,MUSE_20180113_171507_89000.csv,116,141,174,7
MUSE_20180113_173207_23000.csv,MUSE_20180113_173207_23000.csv,116,141,174,3
MUSE_20180113_172948_90000.csv,MUSE_20180113_172948_90000.csv,116,141,174,3
MUSE_20180113_175331_81000.csv,MUSE_20180113_175331_81000.csv,116,141,174,7
MUSE_20180113_171514_33000.csv,MUSE_20180113_171514_33000.csv,117,285,175,3
MUSE_20180113_174024_32000.csv,MUSE_20180113_174024_32000.csv,117,285,175,3
MUSE_20180113_174808_71000.csv,MUSE_20180113_174808_71000.csv,117,285,175,3
MUSE_20180113_174813_98000.csv,MUSE_20180113_174813_98000.csv,117,285,175,3
MUSE_20180113_174715_85000.csv,MUSE_20180113_174715_85000.csv,118,257,176,2
MUSE_20180113_171551_63000.csv,MUSE_20180113_171551_63000.csv,115,181,172,1
MUSE_20180113_171700_29000.csv,MUSE_20180113_171700_29000.csv,118,257,176,1
MUSE_20180113_174151_95000.csv,MUSE_20180113_174151_95000.csv,118,257,176,2
MUSE_20180113_175357_74000.csv,MUSE_20180113_175357_74000.csv,119,401,177,1
MUSE_20180113_175806_92000.csv,MUSE_20180113_175806_92000.csv,119,401,177,1
MUSE_20180113_175412_09000.csv,MUSE_20180113_175412_09000.csv,120,91,178,18
MUSE_20180113_175409_99000.csv,MUSE_20180113_175409_99000.csv,120,91,178,19
MUSE_20180113_175411_05000.csv,MUSE_20180113_175411_05000.csv,120,91,178,18
MUSE_20180113_175440_28000.csv,MUSE_20180113_175440_28000.csv,120,91,178,18
MUSE_20180113_175730_70000.csv,MUSE_20180113_175730_70000.csv,120,91,178,21
MUSE_20180113_175732_82000.csv,MUSE_20180113_175732_82000.csv,120,91,178,12
MUSE_20180113_175747_20000.csv,MUSE_20180113_175747_20000.csv,120,91,178,15
MUSE_20180113_175853_64000.csv,MUSE_20180113_175853_64000.csv,120,91,178,18
MUSE_20180113_175903_81000.csv,MUSE_20180113_175903_81000.csv,120,91,178,19
MUSE_20180113_175733_86000.csv,MUSE_20180113_175733_86000.csv,120,91,178,14
MUSE_20180113_175912_30000.csv,MUSE_20180113_175912_30000.csv,120,91,178,20
MUSE_20180113_175910_19000.csv,MUSE_20180113_175910_19000.csv,120,91,178,21
MUSE_20180113_175927_77000.csv,MUSE_20180113_175927_77000.csv,120,91,178,15
MUSE_20180113_175930_96000.csv,MUSE_20180113_175930_96000.csv,120,91,178,18
MUSE_20180113_175948_79000.csv,MUSE_20180113_175948_79000.csv,120,91,178,10
MUSE_20180113_180006_45000.csv,MUSE_20180113_180006_45000.csv,120,91,178,20
MUSE_20180113_180126_99000.csv,MUSE_20180113_180126_99000.csv,120,91,178,19
MUSE_20180113_180107_05000.csv,MUSE_20180113_180107_05000.csv,120,91,178,22
MUSE_20180113_180213_91000.csv,MUSE_20180113_180213_91000.csv,120,91,178,17
MUSE_20180113_175442_40000.csv,MUSE_20180113_175442_40000.csv,120,91,178,16
MUSE_20180113_175908_06000.csv,MUSE_20180113_175908_06000.csv,120,91,178,16
MUSE_20180113_175925_65000.csv,MUSE_20180113_175925_65000.csv,120,91,178,16
MUSE_20180113_175428_60000.csv,MUSE_20180113_175428_60000.csv,120,91,178,13
MUSE_20180113_175712_02000.csv,MUSE_20180113_175712_02000.csv,120,91,178,13
MUSE_20180113_180211_79000.csv,MUSE_20180113_180211_79000.csv,120,91,178,13
MUSE_20180113_175435_01000.csv,MUSE_20180113_175435_01000.csv,121,213,179,4
MUSE_20180113_175913_36000.csv,MUSE_20180113_175913_36000.csv,121,213,179,5
MUSE_20180113_180028_33000.csv,MUSE_20180113_180028_33000.csv,121,213,179,4
MUSE_20180113_180206_55000.csv,MUSE_20180113_180206_55000.csv,121,213,179,4
MUSE_20180113_180413_93000.csv,MUSE_20180113_180413_93000.csv,121,213,179,5
MUSE_20180113_175727_50000.csv,MUSE_20180113_175727_50000.csv,120,91,178,8
MUSE_20180113_175745_08000.csv,MUSE_20180113_175745_08000.csv,120,91,178,8
MUSE_20180113_175915_48000.csv,MUSE_20180113_175915_48000.csv,120,91,178,5
MUSE_20180113_175748_26000.csv,MUSE_20180113_175748_26000.csv,122,402,180,1
MUSE_20180113_180130_23000.csv,MUSE_20180113_180130_23000.csv,122,402,180,1
MUSE_20180113_180405_83000.csv,MUSE_20180113_180405_83000.csv,121,213,179,3
MUSE_20180113_175937_43000.csv,MUSE_20180113_175937_43000.csv,121,213,179,1
MUSE_20180113_180415_00000.csv,MUSE_20180113_180415_00000.csv,123,12,210,14
MUSE_20180113_180736_74000.csv,MUSE_20180113_180736_74000.csv,123,12,210,20
MUSE_20180113_182612_27000.csv,MUSE_20180113_182612_27000.csv,123,12,210,29
MUSE_20180113_182614_37000.csv,MUSE_20180113_182614_37000.csv,123,12,210,22
MUSE_20180113_183335_37000.csv,MUSE_20180113_183335_37000.csv,123,12,210,10
MUSE_20180113_183429_38000.csv,MUSE_20180113_183429_38000.csv,123,12,210,29
MUSE_20180113_183759_48000.csv,MUSE_20180113_183759_48000.csv,123,12,210,14
MUSE_20180113_184013_42000.csv,MUSE_20180113_184013_42000.csv,123,12,210,10
MUSE_20180113_184200_44000.csv,MUSE_20180113_184200_44000.csv,123,12,210,29
MUSE_20180113_184327_22000.csv,MUSE_20180113_184327_22000.csv,123,12,210,20
MUSE_20180113_184414_15000.csv,MUSE_20180113_184414_15000.csv,123,12,210,30
MUSE_20180113_185121_66000.csv,MUSE_20180113_185121_66000.csv,123,12,210,11
MUSE_20180113_185659_83000.csv,MUSE_20180113_185659_83000.csv,123,12,210,11
MUSE_20180114_065200_84000.csv,MUSE_20180114_065200_84000.csv,123,12,210,10
MUSE_20180114_065900_48000.csv,MUSE_20180114_065900_48000.csv,123,12,210,11
MUSE_20180113_180416_06000.csv,MUSE_20180113_180416_06000.csv,123,4,190,111
MUSE_20180113_180438_11000.csv,MUSE_20180113_180438_11000.csv,123,4,230,142
MUSE_20180113_180641_97000.csv,MUSE_20180113_180641_97000.csv,123,4,187,129
MUSE_20180113_180427_93000.csv,MUSE_20180113_180427_93000.csv,123,4,191,114
MUSE_20180113_180724_50000.csv,MUSE_20180113_180724_50000.csv,123,4,237,157
MUSE_20180113_180753_23000.csv,MUSE_20180113_180753_23000.csv,123,4,195,112
MUSE_20180113_180839_91000.csv,MUSE_20180113_180839_91000.csv,123,4,241,146
MUSE_20180113_180837_80000.csv,MUSE_20180113_180837_80000.csv,123,4,183,128
MUSE_20180113_180915_07000.csv,MUSE_20180113_180915_07000.csv,123,4,244,146
MUSE_20180113_180953_35000.csv,MUSE_20180113_180953_35000.csv,123,4,182,114
MUSE_20180113_181117_65000.csv,MUSE_20180113_181117_65000.csv,123,4,181,114
MUSE_20180113_181158_17000.csv,MUSE_20180113_181158_17000.csv,123,4,193,135
MUSE_20180113_181525_69000.csv,MUSE_20180113_181525_69000.csv,123,4,216,156
MUSE_20180113_181531_01000.csv,MUSE_20180113_181531_01000.csv,123,4,227,156
MUSE_20180113_181607_36000.csv,MUSE_20180113_181607_36000.csv,123,4,252,146
MUSE_20180113_181802_68000.csv,MUSE_20180113_181802_68000.csv,123,4,245,146
MUSE_20180113_181748_96000.csv,MUSE_20180113_181748_96000.csv,123,4,249,152
MUSE_20180113_181826_95000.csv,MUSE_20180113_181826_95000.csv,123,4,234,140
MUSE_20180113_181837_62000.csv,MUSE_20180113_181837_62000.csv,123,4,217,146
MUSE_20180113_182003_59000.csv,MUSE_20180113_182003_59000.csv,123,4,213,144
MUSE_20180113_182022_25000.csv,MUSE_20180113_182022_25000.csv,123,4,226,157
MUSE_20180113_182044_26000.csv,MUSE_20180113_182044_26000.csv,123,4,233,138
MUSE_20180113_182208_55000.csv,MUSE_20180113_182208_55000.csv,123,4,211,140
MUSE_20180113_182228_25000.csv,MUSE_20180113_182228_25000.csv,123,4,208,133
MUSE_20180113_182337_11000.csv,MUSE_20180113_182337_11000.csv,123,4,241,135
MUSE_20180113_182331_84000.csv,MUSE_20180113_182331_84000.csv,123,4,243,151
MUSE_20180113_182339_22000.csv,MUSE_20180113_182339_22000.csv,123,4,226,157
MUSE_20180113_182420_63000.csv,MUSE_20180113_182420_63000.csv,123,4,200,112
MUSE_20180113_182717_93000.csv,MUSE_20180113_182717_93000.csv,123,4,181,128
MUSE_20180113_182728_54000.csv,MUSE_20180113_182728_54000.csv,123,4,248,155
MUSE_20180113_182749_46000.csv,MUSE_20180113_182749_46000.csv,123,4,197,118
MUSE_20180113_182810_31000.csv,MUSE_20180113_182810_31000.csv,123,4,236,135
MUSE_20180113_182823_65000.csv,MUSE_20180113_182823_65000.csv,123,4,198,121
MUSE_20180113_182847_72000.csv,MUSE_20180113_182847_72000.csv,123,4,184,131
MUSE_20180113_183208_71000.csv,MUSE_20180113_183208_71000.csv,123,4,207,112
MUSE_20180113_183334_33000.csv,MUSE_20180113_183334_33000.csv,123,4,182,135
MUSE_20180113_183246_20000.csv,MUSE_20180113_183246_20000.csv,123,4,223,138
MUSE_20180113_183340_71000.csv,MUSE_20180113_183340_71000.csv,123,4,244,123
MUSE_20180113_183354_42000.csv,MUSE_20180113_183354_42000.csv,123,4,204,128
MUSE_20180113_183358_66000.csv,MUSE_20180113_183358_66000.csv,123,4,185,156
MUSE_20180113_183432_62000.csv,MUSE_20180113_183432_62000.csv,123,4,252,111
MUSE_20180113_183540_30000.csv,MUSE_20180113_183540_30000.csv,123,4,206,128
MUSE_20180113_183634_23000.csv,MUSE_20180113_183634_23000.csv,123,4,186,118
MUSE_20180113_183657_36000.csv,MUSE_20180113_183657_36000.csv,123,4,250,152
MUSE_20180113_183701_57000.csv,MUSE_20180113_183701_57000.csv,123,4,201,156
MUSE_20180113_183724_30000.csv,MUSE_20180113_183724_30000.csv,123,4,192,115
MUSE_20180113_183807_94000.csv,MUSE_20180113_183807_94000.csv,123,4,224,130
MUSE_20180113_184116_60000.csv,MUSE_20180113_184116_60000.csv,123,4,222,135
MUSE_20180113_184229_95000.csv,MUSE_20180113_184229_95000.csv,123,4,225,157
MUSE_20180113_184244_40000.csv,MUSE_20180113_184244_40000.csv,123,4,212,135
MUSE_20180113_184313_82000.csv,MUSE_20180113_184313_82000.csv,123,4,189,129
MUSE_20180113_184334_69000.csv,MUSE_20180113_184334_69000.csv,123,4,245,138
MUSE_20180113_184552_82000.csv,MUSE_20180113_184552_82000.csv,123,4,242,149
MUSE_20180113_184651_82000.csv,MUSE_20180113_184651_82000.csv,123,4,203,121
MUSE_20180113_184636_37000.csv,MUSE_20180113_184636_37000.csv,123,4,248,155
MUSE_20180113_184649_71000.csv,MUSE_20180113_184649_71000.csv,123,4,186,146
MUSE_20180113_184711_55000.csv,MUSE_20180113_184711_55000.csv,123,4,188,135
MUSE_20180113_184714_70000.csv,MUSE_20180113_184714_70000.csv,123,4,229,155
MUSE_20180113_184715_75000.csv,MUSE_20180113_184715_75000.csv,123,4,214,146
MUSE_20180113_184752_20000.csv,MUSE_20180113_184752_20000.csv,123,4,183,135
MUSE_20180113_184924_57000.csv,MUSE_20180113_184924_57000.csv,123,4,209,156
MUSE_20180113_184918_16000.csv,MUSE_20180113_184918_16000.csv,123,4,238,156
MUSE_20180113_184943_71000.csv,MUSE_20180113_184943_71000.csv,123,4,221,156
MUSE_20180113_185041_34000.csv,MUSE_20180113_185041_34000.csv,123,4,228,142
MUSE_20180113_185129_01000.csv,MUSE_20180113_185129_01000.csv,123,4,221,156
MUSE_20180113_185124_80000.csv,MUSE_20180113_185124_80000.csv,123,4,237,155
MUSE_20180113_185204_08000.csv,MUSE_20180113_185204_08000.csv,123,4,250,107
MUSE_20180113_185224_92000.csv,MUSE_20180113_185224_92000.csv,123,4,240,121
MUSE_20180113_185451_66000.csv,MUSE_20180113_185451_66000.csv,123,4,240,147
MUSE_20180113_185509_24000.csv,MUSE_20180113_185509_24000.csv,123,4,187,135
MUSE_20180114_065101_70000.csv,MUSE_20180114_065101_70000.csv,123,4,188,149
MUSE_20180113_185638_95000.csv,MUSE_20180113_185638_95000.csv,123,4,184,128
MUSE_20180113_185643_21000.csv,MUSE_20180113_185643_21000.csv,123,4,231,135
MUSE_20180114_065204_05000.csv,MUSE_20180114_065204_05000.csv,123,4,194,149
MUSE_20180114_065209_50000.csv,MUSE_20180114_065209_50000.csv,123,4,216,155
MUSE_20180114_065251_27000.csv,MUSE_20180114_065251_27000.csv,123,4,185,155
MUSE_20180114_065250_20000.csv,MUSE_20180114_065250_20000.csv,123,4,235,152
MUSE_20180114_065249_15000.csv,MUSE_20180114_065249_15000.csv,123,4,199,152
MUSE_20180114_065407_03000.csv,MUSE_20180114_065407_03000.csv,123,4,219,123
MUSE_20180114_065412_30000.csv,MUSE_20180114_065412_30000.csv,123,4,189,99
MUSE_20180114_065434_05000.csv,MUSE_20180114_065434_05000.csv,123,4,190,108
MUSE_20180114_065435_11000.csv,MUSE_20180114_065435_11000.csv,123,4,191,122
MUSE_20180114_065428_80000.csv,MUSE_20180114_065428_80000.csv,123,4,192,135
MUSE_20180114_065453_70000.csv,MUSE_20180114_065453_70000.csv,123,4,227,155
MUSE_20180114_065508_12000.csv,MUSE_20180114_065508_12000.csv,123,4,232,142
MUSE_20180114_065509_16000.csv,MUSE_20180114_065509_16000.csv,123,4,239,152
MUSE_20180114_065529_85000.csv,MUSE_20180114_065529_85000.csv,123,4,229,156
MUSE_20180114_065533_01000.csv,MUSE_20180114_065533_01000.csv,123,4,196,113
MUSE_20180114_065535_12000.csv,MUSE_20180114_065535_12000.csv,123,4,193,125
MUSE_20180114_065536_17000.csv,MUSE_20180114_065536_17000.csv,123,4,225,158
MUSE_20180114_065559_99000.csv,MUSE_20180114_065559_99000.csv,123,4,205,134
MUSE_20180114_065612_26000.csv,MUSE_20180114_065612_26000.csv,123,4,218,152
MUSE_20180114_065616_49000.csv,MUSE_20180114_065616_49000.csv,123,4,202,110
MUSE_20180114_065620_70000.csv,MUSE_20180114_065620_70000.csv,123,4,195,128
MUSE_20180114_065832_59000.csv,MUSE_20180114_065832_59000.csv,123,4,220,146
MUSE_20180114_065920_07000.csv,MUSE_20180114_065920_07000.csv,123,4,196,118
MUSE_20180114_065935_50000.csv,MUSE_20180114_065935_50000.csv,123,4,197,118
